project,article,granularity,timestamp,access,agent,views
en.wikipedia,Ethereum,daily,2017012500,all-access,all-agents,1581
en.wikipedia,Ethereum,daily,2017012600,all-access,all-agents,1481
en.wikipedia,Ethereum,daily,2017012700,all-access,all-agents,1449
en.wikipedia,Ethereum,daily,2017012800,all-access,all-agents,1169
en.wikipedia,Ethereum,daily,2017012900,all-access,all-agents,1254
en.wikipedia,Ethereum,daily,2017013000,all-access,all-agents,1646
en.wikipedia,Ethereum,daily,2017013100,all-access,all-agents,1599
en.wikipedia,Ethereum,daily,2017020100,all-access,all-agents,1695
en.wikipedia,Ethereum,daily,2017020200,all-access,all-agents,1657
en.wikipedia,Ethereum,daily,2017020300,all-access,all-agents,1544
en.wikipedia,Ethereum,daily,2017020400,all-access,all-agents,1249
en.wikipedia,Ethereum,daily,2017020500,all-access,all-agents,1208
en.wikipedia,Ethereum,daily,2017020600,all-access,all-agents,1775
en.wikipedia,Ethereum,daily,2017020700,all-access,all-agents,1870
en.wikipedia,Ethereum,daily,2017020800,all-access,all-agents,1940
en.wikipedia,Ethereum,daily,2017020900,all-access,all-agents,1671
en.wikipedia,Ethereum,daily,2017021000,all-access,all-agents,2049
en.wikipedia,Ethereum,daily,2017021100,all-access,all-agents,1367
en.wikipedia,Ethereum,daily,2017021200,all-access,all-agents,1720
en.wikipedia,Ethereum,daily,2017021300,all-access,all-agents,1907
en.wikipedia,Ethereum,daily,2017021400,all-access,all-agents,2074
en.wikipedia,Ethereum,daily,2017021500,all-access,all-agents,1993
en.wikipedia,Ethereum,daily,2017021600,all-access,all-agents,1920
en.wikipedia,Ethereum,daily,2017021700,all-access,all-agents,1931
en.wikipedia,Ethereum,daily,2017021800,all-access,all-agents,1438
en.wikipedia,Ethereum,daily,2017021900,all-access,all-agents,1389
en.wikipedia,Ethereum,daily,2017022000,all-access,all-agents,1782
en.wikipedia,Ethereum,daily,2017022100,all-access,all-agents,1738
en.wikipedia,Ethereum,daily,2017022200,all-access,all-agents,1898
en.wikipedia,Ethereum,daily,2017022300,all-access,all-agents,1892
en.wikipedia,Ethereum,daily,2017022400,all-access,all-agents,2130
en.wikipedia,Ethereum,daily,2017022500,all-access,all-agents,1484
en.wikipedia,Ethereum,daily,2017022600,all-access,all-agents,1773
en.wikipedia,Ethereum,daily,2017022700,all-access,all-agents,2499
en.wikipedia,Ethereum,daily,2017022800,all-access,all-agents,5188
en.wikipedia,Ethereum,daily,2017030100,all-access,all-agents,4302
en.wikipedia,Ethereum,daily,2017030200,all-access,all-agents,3943
en.wikipedia,Ethereum,daily,2017030300,all-access,all-agents,4419
en.wikipedia,Ethereum,daily,2017030400,all-access,all-agents,2880
en.wikipedia,Ethereum,daily,2017030500,all-access,all-agents,2889
en.wikipedia,Ethereum,daily,2017030600,all-access,all-agents,3315
en.wikipedia,Ethereum,daily,2017030700,all-access,all-agents,2999
en.wikipedia,Ethereum,daily,2017030800,all-access,all-agents,2705
en.wikipedia,Ethereum,daily,2017030900,all-access,all-agents,2456
en.wikipedia,Ethereum,daily,2017031000,all-access,all-agents,2325
en.wikipedia,Ethereum,daily,2017031100,all-access,all-agents,2657
en.wikipedia,Ethereum,daily,2017031200,all-access,all-agents,2852
en.wikipedia,Ethereum,daily,2017031300,all-access,all-agents,5255
en.wikipedia,Ethereum,daily,2017031400,all-access,all-agents,3986
en.wikipedia,Ethereum,daily,2017031500,all-access,all-agents,4107
en.wikipedia,Ethereum,daily,2017031600,all-access,all-agents,6250
en.wikipedia,Ethereum,daily,2017031700,all-access,all-agents,6249
en.wikipedia,Ethereum,daily,2017031800,all-access,all-agents,3749
en.wikipedia,Ethereum,daily,2017031900,all-access,all-agents,3619
en.wikipedia,Ethereum,daily,2017032000,all-access,all-agents,4528
en.wikipedia,Ethereum,daily,2017032100,all-access,all-agents,4491
en.wikipedia,Ethereum,daily,2017032200,all-access,all-agents,4637
en.wikipedia,Ethereum,daily,2017032300,all-access,all-agents,3917
en.wikipedia,Ethereum,daily,2017032400,all-access,all-agents,3940
en.wikipedia,Ethereum,daily,2017032500,all-access,all-agents,3461
en.wikipedia,Ethereum,daily,2017032600,all-access,all-agents,3184
en.wikipedia,Ethereum,daily,2017032700,all-access,all-agents,4048
en.wikipedia,Ethereum,daily,2017032800,all-access,all-agents,3943
en.wikipedia,Ethereum,daily,2017032900,all-access,all-agents,3936
en.wikipedia,Ethereum,daily,2017033000,all-access,all-agents,3544
en.wikipedia,Ethereum,daily,2017033100,all-access,all-agents,3059
en.wikipedia,Ethereum,daily,2017040100,all-access,all-agents,2338
en.wikipedia,Ethereum,daily,2017040200,all-access,all-agents,2404
en.wikipedia,Ethereum,daily,2017040300,all-access,all-agents,3009
en.wikipedia,Ethereum,daily,2017040400,all-access,all-agents,3112
en.wikipedia,Ethereum,daily,2017040500,all-access,all-agents,3647
en.wikipedia,Ethereum,daily,2017040600,all-access,all-agents,3755
en.wikipedia,Ethereum,daily,2017040700,all-access,all-agents,2381
en.wikipedia,Ethereum,daily,2017040800,all-access,all-agents,1822
en.wikipedia,Ethereum,daily,2017040900,all-access,all-agents,1973
en.wikipedia,Ethereum,daily,2017041000,all-access,all-agents,2752
en.wikipedia,Ethereum,daily,2017041100,all-access,all-agents,2515
en.wikipedia,Ethereum,daily,2017041200,all-access,all-agents,2816
en.wikipedia,Ethereum,daily,2017041300,all-access,all-agents,2840
en.wikipedia,Ethereum,daily,2017041400,all-access,all-agents,2203
en.wikipedia,Ethereum,daily,2017041500,all-access,all-agents,1783
en.wikipedia,Ethereum,daily,2017041600,all-access,all-agents,2059
en.wikipedia,Ethereum,daily,2017041700,all-access,all-agents,2414
en.wikipedia,Ethereum,daily,2017041800,all-access,all-agents,2929
en.wikipedia,Ethereum,daily,2017041900,all-access,all-agents,2721
en.wikipedia,Ethereum,daily,2017042000,all-access,all-agents,3283
en.wikipedia,Ethereum,daily,2017042100,all-access,all-agents,3539
en.wikipedia,Ethereum,daily,2017042200,all-access,all-agents,2217
en.wikipedia,Ethereum,daily,2017042300,all-access,all-agents,2192
en.wikipedia,Ethereum,daily,2017042400,all-access,all-agents,3687
en.wikipedia,Ethereum,daily,2017042500,all-access,all-agents,3615
en.wikipedia,Ethereum,daily,2017042600,all-access,all-agents,3876
en.wikipedia,Ethereum,daily,2017042700,all-access,all-agents,3728
en.wikipedia,Ethereum,daily,2017042800,all-access,all-agents,4605
en.wikipedia,Ethereum,daily,2017042900,all-access,all-agents,4156
en.wikipedia,Ethereum,daily,2017043000,all-access,all-agents,4056
en.wikipedia,Ethereum,daily,2017050100,all-access,all-agents,5736
en.wikipedia,Ethereum,daily,2017050200,all-access,all-agents,5444
en.wikipedia,Ethereum,daily,2017050300,all-access,all-agents,4958
en.wikipedia,Ethereum,daily,2017050400,all-access,all-agents,6598
en.wikipedia,Ethereum,daily,2017050500,all-access,all-agents,6488
en.wikipedia,Ethereum,daily,2017050600,all-access,all-agents,4603
en.wikipedia,Ethereum,daily,2017050700,all-access,all-agents,4667
en.wikipedia,Ethereum,daily,2017050800,all-access,all-agents,5715
en.wikipedia,Ethereum,daily,2017050900,all-access,all-agents,5806
en.wikipedia,Ethereum,daily,2017051000,all-access,all-agents,5782
en.wikipedia,Ethereum,daily,2017051100,all-access,all-agents,5408
en.wikipedia,Ethereum,daily,2017051200,all-access,all-agents,4949
en.wikipedia,Ethereum,daily,2017051300,all-access,all-agents,3900
en.wikipedia,Ethereum,daily,2017051400,all-access,all-agents,4174
en.wikipedia,Ethereum,daily,2017051500,all-access,all-agents,5673
en.wikipedia,Ethereum,daily,2017051600,all-access,all-agents,5165
en.wikipedia,Ethereum,daily,2017051700,all-access,all-agents,4618
en.wikipedia,Ethereum,daily,2017051800,all-access,all-agents,4515
en.wikipedia,Ethereum,daily,2017051900,all-access,all-agents,6956
en.wikipedia,Ethereum,daily,2017052000,all-access,all-agents,5989
en.wikipedia,Ethereum,daily,2017052100,all-access,all-agents,7070
en.wikipedia,Ethereum,daily,2017052200,all-access,all-agents,16676
en.wikipedia,Ethereum,daily,2017052300,all-access,all-agents,15113
en.wikipedia,Ethereum,daily,2017052400,all-access,all-agents,15772
en.wikipedia,Ethereum,daily,2017052500,all-access,all-agents,17007
en.wikipedia,Ethereum,daily,2017052600,all-access,all-agents,11214
en.wikipedia,Ethereum,daily,2017052700,all-access,all-agents,8430
en.wikipedia,Ethereum,daily,2017052800,all-access,all-agents,7727
en.wikipedia,Ethereum,daily,2017052900,all-access,all-agents,9244
en.wikipedia,Ethereum,daily,2017053000,all-access,all-agents,12217
en.wikipedia,Ethereum,daily,2017053100,all-access,all-agents,13049
en.wikipedia,Ethereum,daily,2017060100,all-access,all-agents,12251
en.wikipedia,Ethereum,daily,2017060200,all-access,all-agents,9721
en.wikipedia,Ethereum,daily,2017060300,all-access,all-agents,7948
en.wikipedia,Ethereum,daily,2017060400,all-access,all-agents,8718
en.wikipedia,Ethereum,daily,2017060500,all-access,all-agents,11600
en.wikipedia,Ethereum,daily,2017060600,all-access,all-agents,14396
en.wikipedia,Ethereum,daily,2017060700,all-access,all-agents,14696
en.wikipedia,Ethereum,daily,2017060800,all-access,all-agents,11345
en.wikipedia,Ethereum,daily,2017060900,all-access,all-agents,10596
en.wikipedia,Ethereum,daily,2017061000,all-access,all-agents,12033
en.wikipedia,Ethereum,daily,2017061100,all-access,all-agents,15840
en.wikipedia,Ethereum,daily,2017061200,all-access,all-agents,21842
en.wikipedia,Ethereum,daily,2017061300,all-access,all-agents,22373
en.wikipedia,Ethereum,daily,2017061400,all-access,all-agents,16878
en.wikipedia,Ethereum,daily,2017061500,all-access,all-agents,13382
en.wikipedia,Ethereum,daily,2017061600,all-access,all-agents,11088
en.wikipedia,Ethereum,daily,2017061700,all-access,all-agents,8967
en.wikipedia,Ethereum,daily,2017061800,all-access,all-agents,9569
en.wikipedia,Ethereum,daily,2017061900,all-access,all-agents,12029
en.wikipedia,Ethereum,daily,2017062000,all-access,all-agents,13716
en.wikipedia,Ethereum,daily,2017062100,all-access,all-agents,14484
en.wikipedia,Ethereum,daily,2017062200,all-access,all-agents,12906
en.wikipedia,Ethereum,daily,2017062300,all-access,all-agents,10658
en.wikipedia,Ethereum,daily,2017062400,all-access,all-agents,9195
en.wikipedia,Ethereum,daily,2017062500,all-access,all-agents,9242
en.wikipedia,Ethereum,daily,2017062600,all-access,all-agents,12843
en.wikipedia,Ethereum,daily,2017062700,all-access,all-agents,14014
en.wikipedia,Ethereum,daily,2017062800,all-access,all-agents,11718
en.wikipedia,Ethereum,daily,2017062900,all-access,all-agents,10360
en.wikipedia,Ethereum,daily,2017063000,all-access,all-agents,7924
en.wikipedia,Ethereum,daily,2017070100,all-access,all-agents,6327
en.wikipedia,Ethereum,daily,2017070200,all-access,all-agents,6429
en.wikipedia,Ethereum,daily,2017070300,all-access,all-agents,8106
en.wikipedia,Ethereum,daily,2017070400,all-access,all-agents,7303
en.wikipedia,Ethereum,daily,2017070500,all-access,all-agents,7536
en.wikipedia,Ethereum,daily,2017070600,all-access,all-agents,7761
en.wikipedia,Ethereum,daily,2017070700,all-access,all-agents,7629
en.wikipedia,Ethereum,daily,2017070800,all-access,all-agents,6869
en.wikipedia,Ethereum,daily,2017070900,all-access,all-agents,6537
en.wikipedia,Ethereum,daily,2017071000,all-access,all-agents,9599
en.wikipedia,Ethereum,daily,2017071100,all-access,all-agents,10151
en.wikipedia,Ethereum,daily,2017071200,all-access,all-agents,8454
en.wikipedia,Ethereum,daily,2017071300,all-access,all-agents,7064
en.wikipedia,Ethereum,daily,2017071400,all-access,all-agents,6272
en.wikipedia,Ethereum,daily,2017071500,all-access,all-agents,5305
en.wikipedia,Ethereum,daily,2017071600,all-access,all-agents,5811
en.wikipedia,Ethereum,daily,2017071700,all-access,all-agents,7013
en.wikipedia,Ethereum,daily,2017071800,all-access,all-agents,7537
en.wikipedia,Ethereum,daily,2017071900,all-access,all-agents,7470
en.wikipedia,Ethereum,daily,2017072000,all-access,all-agents,7830
en.wikipedia,Ethereum,daily,2017072100,all-access,all-agents,7978
en.wikipedia,Ethereum,daily,2017072200,all-access,all-agents,5055
en.wikipedia,Ethereum,daily,2017072300,all-access,all-agents,5799
en.wikipedia,Ethereum,daily,2017072400,all-access,all-agents,7198
en.wikipedia,Ethereum,daily,2017072500,all-access,all-agents,6851
en.wikipedia,Ethereum,daily,2017072600,all-access,all-agents,7157
en.wikipedia,Ethereum,daily,2017072700,all-access,all-agents,6499
en.wikipedia,Ethereum,daily,2017072800,all-access,all-agents,5877
en.wikipedia,Ethereum,daily,2017072900,all-access,all-agents,4871
en.wikipedia,Ethereum,daily,2017073000,all-access,all-agents,4993
en.wikipedia,Ethereum,daily,2017073100,all-access,all-agents,6024
en.wikipedia,Ethereum,daily,2017080100,all-access,all-agents,6312
en.wikipedia,Ethereum,daily,2017080200,all-access,all-agents,5940
en.wikipedia,Ethereum,daily,2017080300,all-access,all-agents,5077
en.wikipedia,Ethereum,daily,2017080400,all-access,all-agents,4789
en.wikipedia,Ethereum,daily,2017080500,all-access,all-agents,4133
en.wikipedia,Ethereum,daily,2017080600,all-access,all-agents,4420
en.wikipedia,Ethereum,daily,2017080700,all-access,all-agents,5895
en.wikipedia,Ethereum,daily,2017080800,all-access,all-agents,6194
en.wikipedia,Ethereum,daily,2017080900,all-access,all-agents,6392
en.wikipedia,Ethereum,daily,2017081000,all-access,all-agents,6115
en.wikipedia,Ethereum,daily,2017081100,all-access,all-agents,5889
en.wikipedia,Ethereum,daily,2017081200,all-access,all-agents,5379
en.wikipedia,Ethereum,daily,2017081300,all-access,all-agents,6149
en.wikipedia,Ethereum,daily,2017081400,all-access,all-agents,8045
en.wikipedia,Ethereum,daily,2017081500,all-access,all-agents,7576
en.wikipedia,Ethereum,daily,2017081600,all-access,all-agents,7082
en.wikipedia,Ethereum,daily,2017081700,all-access,all-agents,7051
en.wikipedia,Ethereum,daily,2017081800,all-access,all-agents,6041
en.wikipedia,Ethereum,daily,2017081900,all-access,all-agents,5159
en.wikipedia,Ethereum,daily,2017082000,all-access,all-agents,5500
en.wikipedia,Ethereum,daily,2017082100,all-access,all-agents,7009
en.wikipedia,Ethereum,daily,2017082200,all-access,all-agents,6716
en.wikipedia,Ethereum,daily,2017082300,all-access,all-agents,6691
en.wikipedia,Ethereum,daily,2017082400,all-access,all-agents,6546
en.wikipedia,Ethereum,daily,2017082500,all-access,all-agents,5873
en.wikipedia,Ethereum,daily,2017082600,all-access,all-agents,4670
en.wikipedia,Ethereum,daily,2017082700,all-access,all-agents,4802
en.wikipedia,Ethereum,daily,2017082800,all-access,all-agents,5792
en.wikipedia,Ethereum,daily,2017082900,all-access,all-agents,7125
en.wikipedia,Ethereum,daily,2017083000,all-access,all-agents,7458
en.wikipedia,Ethereum,daily,2017083100,all-access,all-agents,7474
en.wikipedia,Ethereum,daily,2017090100,all-access,all-agents,7081
en.wikipedia,Ethereum,daily,2017090200,all-access,all-agents,5832
en.wikipedia,Ethereum,daily,2017090300,all-access,all-agents,6001
en.wikipedia,Ethereum,daily,2017090400,all-access,all-agents,7481
en.wikipedia,Ethereum,daily,2017090500,all-access,all-agents,7738
en.wikipedia,Ethereum,daily,2017090600,all-access,all-agents,6426
en.wikipedia,Ethereum,daily,2017090700,all-access,all-agents,6439
en.wikipedia,Ethereum,daily,2017090800,all-access,all-agents,5545
en.wikipedia,Ethereum,daily,2017090900,all-access,all-agents,4274
en.wikipedia,Ethereum,daily,2017091000,all-access,all-agents,4376
en.wikipedia,Ethereum,daily,2017091100,all-access,all-agents,5461
en.wikipedia,Ethereum,daily,2017091200,all-access,all-agents,5785
en.wikipedia,Ethereum,daily,2017091300,all-access,all-agents,6574
en.wikipedia,Ethereum,daily,2017091400,all-access,all-agents,5796
en.wikipedia,Ethereum,daily,2017091500,all-access,all-agents,5257
en.wikipedia,Ethereum,daily,2017091600,all-access,all-agents,4059
en.wikipedia,Ethereum,daily,2017091700,all-access,all-agents,4264
en.wikipedia,Ethereum,daily,2017091800,all-access,all-agents,6739
en.wikipedia,Ethereum,daily,2017091900,all-access,all-agents,8552
en.wikipedia,Ethereum,daily,2017092000,all-access,all-agents,6352
en.wikipedia,Ethereum,daily,2017092100,all-access,all-agents,5499
en.wikipedia,Ethereum,daily,2017092200,all-access,all-agents,5189
en.wikipedia,Ethereum,daily,2017092300,all-access,all-agents,3788
en.wikipedia,Ethereum,daily,2017092400,all-access,all-agents,3806
en.wikipedia,Ethereum,daily,2017092500,all-access,all-agents,4720
en.wikipedia,Ethereum,daily,2017092600,all-access,all-agents,4754
en.wikipedia,Ethereum,daily,2017092700,all-access,all-agents,4615
en.wikipedia,Ethereum,daily,2017092800,all-access,all-agents,4423
en.wikipedia,Ethereum,daily,2017092900,all-access,all-agents,3984
en.wikipedia,Ethereum,daily,2017093000,all-access,all-agents,3280
en.wikipedia,Ethereum,daily,2017100100,all-access,all-agents,3511
en.wikipedia,Ethereum,daily,2017100200,all-access,all-agents,4297
en.wikipedia,Ethereum,daily,2017100300,all-access,all-agents,4176
en.wikipedia,Ethereum,daily,2017100400,all-access,all-agents,4151
en.wikipedia,Ethereum,daily,2017100500,all-access,all-agents,4204
en.wikipedia,Ethereum,daily,2017100600,all-access,all-agents,3956
en.wikipedia,Ethereum,daily,2017100700,all-access,all-agents,3234
en.wikipedia,Ethereum,daily,2017100800,all-access,all-agents,3530
en.wikipedia,Ethereum,daily,2017100900,all-access,all-agents,4497
en.wikipedia,Ethereum,daily,2017101000,all-access,all-agents,4704
en.wikipedia,Ethereum,daily,2017101100,all-access,all-agents,5092
en.wikipedia,Ethereum,daily,2017101200,all-access,all-agents,5540
en.wikipedia,Ethereum,daily,2017101300,all-access,all-agents,5795
en.wikipedia,Ethereum,daily,2017101400,all-access,all-agents,4550
en.wikipedia,Ethereum,daily,2017101500,all-access,all-agents,4703
en.wikipedia,Ethereum,daily,2017101600,all-access,all-agents,6277
en.wikipedia,Ethereum,daily,2017101700,all-access,all-agents,6389
en.wikipedia,Ethereum,daily,2017101800,all-access,all-agents,5714
en.wikipedia,Ethereum,daily,2017101900,all-access,all-agents,5475
en.wikipedia,Ethereum,daily,2017102000,all-access,all-agents,5467
en.wikipedia,Ethereum,daily,2017102100,all-access,all-agents,4915
en.wikipedia,Ethereum,daily,2017102200,all-access,all-agents,4683
en.wikipedia,Ethereum,daily,2017102300,all-access,all-agents,6398
en.wikipedia,Ethereum,daily,2017102400,all-access,all-agents,6352
en.wikipedia,Ethereum,daily,2017102500,all-access,all-agents,6345
en.wikipedia,Ethereum,daily,2017102600,all-access,all-agents,5656
en.wikipedia,Ethereum,daily,2017102700,all-access,all-agents,5567
en.wikipedia,Ethereum,daily,2017102800,all-access,all-agents,4082
en.wikipedia,Ethereum,daily,2017102900,all-access,all-agents,5149
en.wikipedia,Ethereum,daily,2017103000,all-access,all-agents,6120
en.wikipedia,Ethereum,daily,2017103100,all-access,all-agents,5954
en.wikipedia,Ethereum,daily,2017110100,all-access,all-agents,6670
en.wikipedia,Ethereum,daily,2017110200,all-access,all-agents,7824
en.wikipedia,Ethereum,daily,2017110300,all-access,all-agents,6803
en.wikipedia,Ethereum,daily,2017110400,all-access,all-agents,5402
en.wikipedia,Ethereum,daily,2017110500,all-access,all-agents,5558
en.wikipedia,Ethereum,daily,2017110600,all-access,all-agents,6908
en.wikipedia,Ethereum,daily,2017110700,all-access,all-agents,7330
